,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38
Walk_Stride lengh,-0.028562395757371586,0.09479774345632849,-0.08165427204838582,-0.01401971490297143,0.0039700674396410535,-0.018305868335214616,-0.08114074175077478,-0.09931481851700569,0.07903160507829662,-0.005800048563519338,0.0618820776937111,0.06255494480675419,0.16828968634267732,0.02149261577765542,-0.05836242595640661,0.04429308071546724,0.0643276753467035,-0.053799180256411824,0.001449044260330216,-0.07413187488314782,-0.02955390959995936,-0.11360765981272301,-0.017249597381579367,-0.07168197394498464,-0.030912379672100837,-0.08981420227166341,-0.15729490064898136,-0.0867717190791074,0.010580498348745908,-0.02346299668212672,0.1661516490244747,-0.08782462786026415,-0.06873955959491963,-0.1114300309759801,0.030210391163508602,0.10897175695536325,-0.008398574269440906,-0.01634582741732108
Walk_Speed,-0.029467427527219613,0.0839058511962331,0.0005604915123133018,0.06872657098375405,0.08198797555555441,-0.03257262385719895,-0.08929838175060958,-0.14754434041528314,0.036270192707971494,0.05599981119395622,-0.05563878733111364,0.08364448224990757,0.05979779446050341,0.041933690387078726,0.02167803788235046,-0.04297902491931715,-0.03844172995133058,0.0886280798211856,0.0766951564869117,-0.0659461433588745,-0.13693574031517172,-0.15460457904730546,-0.009529185089955523,0.022013710187905874,-0.024451948957612435,0.10559714572630216,-0.07227172975591693,-0.11968629159811225,-0.031479788453719015,0.0485102543221137,0.08945567203413718,0.019706966470109236,-0.07679714272852768,0.038321743293091154,-0.046557602084445385,0.004259336256650486,0.1495542290382734,0.01744039060490283
Trot_Regularity,-0.015528561706615434,-0.08255694901991725,-0.02156742761874303,0.01338072771719414,-0.08095142689791351,-0.05198559435186202,-0.07389900310536374,0.07091119617554244,-0.12775829955561208,0.007138948758974636,0.10115841202198977,-0.0075537492132515,0.019573566939878023,0.033754467922274704,0.04982635766380769,-0.04776338016940354,-0.12456792749004353,0.044313183277278616,-0.0624230414631111,0.05137345765185373,-0.01081380227431752,0.03343884350753097,0.12775052542560086,0.07982314847333907,0.15186308750151065,-0.002245148461528839,0.14310868364960902,-0.025346766969133936,0.024513781106924846,0.1537847577926246,-0.037889186337875316,-0.12113520382794184,-0.051150098083247705,-0.03306136919020011,-0.06633288332155514,0.028366086618204826,-0.08466697916134089,-0.15882334109694735
Trot_Simmetry,-0.030760507896474335,-0.010035971747337202,0.039520302875351375,-0.03912086504363654,0.03743195495439978,-0.032522965447390466,-0.05913954359941443,0.02742899439268388,-0.09840105033438068,0.027987916378543625,-0.031515640801569,0.042661469949834524,0.0589182121969057,0.0865110004793201,0.1951821543681881,0.08997265184749575,-0.026480673138637063,-0.04404148841412014,0.15609180267816772,-0.14651568823795755,0.03721538112149401,-0.04828653289614962,0.15864658801077042,0.044134823214612436,0.12103715199716045,0.04618598898182434,-0.0657771666329384,0.1392834107003344,-0.10549476297525023,0.0965264101086245,0.07009713813661227,0.07944120524468745,0.10183813986509002,-0.05556903559477213,-0.10382162051454384,0.23021687931785648,-0.008720890903834398,0.055512778422283596
Trot_Cadence,0.004485759921711395,-0.03833169074391228,0.05248027998363222,0.039250259485503675,0.06348548821678851,0.026332665119436525,0.02987603322473584,-0.07176504392643344,-0.02614238503166984,0.22632090183030135,-0.10402022704543222,-0.04184742248622001,-0.040717745887144746,-0.04945109191343379,-0.01560501737586911,-0.0006313824200327895,0.10294879315873641,-0.026097257735298515,0.0803818199393813,0.08724688791229782,-0.1305141675996774,-0.047146465988382076,-0.13874576767202107,0.0001470837006633864,-0.0965219121179969,0.12288436806475861,0.04123288947075144,0.09386791080892636,0.03296327541671964,-0.1372773256386679,-0.1149093168380208,-0.08050878649776992,-0.001575938072696675,0.02134489778031589,0.03960675494296773,-0.1427232425726184,0.10324609172781807,-0.022359103792083987
Trot_DV power,-0.06989327850581657,-0.10187827736736309,-0.00886075013734035,0.02221952045767924,0.003525774546398513,-0.02407319998056976,-0.0290408213176758,-0.05652409172320446,-0.01822852769819129,-0.011390121238694064,-0.0010147773348295897,-0.017561216741835563,0.0035099077707190095,-0.1024331961495236,0.03283296749700527,0.026949780022851665,0.20894156332553923,0.02587765074699753,0.17481201475995617,-0.08935728279463857,-0.14852524978360843,0.020904210143404434,-0.029203831031246096,-0.01885782921914151,0.06356225242705027,0.006537063319751659,0.05049220176520316,0.011928914540459976,-0.02272856842274343,-0.06208674613876533,-0.05492420048780961,0.05299245765161216,-0.0657534491228936,0.04895668744921992,0.0702896647404562,0.024266693822456272,0.05116627816461891,-0.1315812029693121
Trot_Propulsion power,0.015452921284705698,0.07597439019741212,-0.06336247120527763,-0.048860087396651646,0.06209221635069087,0.0033077308690727942,0.13329233502630747,-0.1453340695355803,-0.015535299587599048,-0.043890027080606096,-0.012682849933953171,-0.03370816851609088,-0.06709892189741429,0.045138393464848596,0.0024665344775919333,0.026826277658270437,0.04746548996209998,0.010153026980408623,-0.005222269515938535,0.01402438385423311,-0.04251488459212786,0.11634065561559413,0.1136981230446794,0.18250590191580965,-0.08087521141269811,0.01931564090405166,0.09561237284490036,0.11609708929578175,0.05153865717637003,-0.16472472170799768,-0.06875009382568115,-0.057134674560093704,-0.0953019278801096,-0.10691049379310638,-0.03695567190162575,0.012097264327470943,-0.11141461501061338,-0.03870691933124624
Trot_Stride lengh,-0.09841239971060348,-0.08512982479369545,-0.0343038915424587,0.009638168260467941,0.031977944978270424,0.006254854343411595,0.009614135620925527,0.004051059799437735,-0.04512946624193828,-0.06768786184024923,-0.04265402643682426,-0.010935205568412426,-0.06033340309113111,0.01757593024146281,-0.04014971558359726,-0.0636993379043714,0.14454523157685903,-0.03179817248510214,0.11844145692210065,-0.18371546322424323,-0.01413035004539925,0.028982532630152172,-0.006531245872328605,0.05416000602835987,-0.0834875553234048,-0.07696050966913598,-0.0440812280384518,-0.04086034350492895,0.06642747190106592,-0.07191996700499366,0.05801082296763838,0.0753249098756715,-0.029665904784750913,0.04785542212697873,0.015520831256506716,0.011806776595767716,-0.04808423701205007,-0.07959876681763257
Trot_Speed,-0.08917748375588995,-0.08726493773051847,-0.008297762976450901,0.027272730480772046,0.060753116140433674,0.012182051241412003,0.013610892209676873,-0.023901295857908702,-0.04871872684961787,0.02638066371547204,-0.08223394912819376,-0.025598481594516043,-0.07670040910770812,0.00028521293900352014,-0.04552257158649107,-0.058659978110034434,0.1772082470541655,-0.031764842276477724,0.14207619416219286,-0.13461117607771342,-0.06283592739447051,0.003982199483638163,-0.06356624766822018,0.0693377118758058,-0.11776533298847117,-0.020969772041481705,-0.02576447828538041,0.011900067345405706,0.0672893601145086,-0.11828550532386416,0.019296690950045815,0.0304636218421123,-0.027949253328483012,0.0382445114434041,0.012251161220164916,-0.03769013018141965,-0.002672159338685456,-0.08126455946083802
Work,-0.01995179661923187,-0.034559829416708814,-0.08485378939546125,-0.0296481471605001,-0.06575243590826318,0.010601640916970469,-0.02016990732047996,-0.13081695857804393,0.09662996697071433,-0.04801948828142224,-0.043583259358319214,-0.04777193969804498,0.052651784332917013,-0.07449332685596907,-0.1365398625756018,0.06769801590446227,-0.185544827446583,0.005825646427983605,-0.049732650858415,0.048853595596817,0.06490235036600463,-0.02460287647459917,-0.1151831746501517,0.016001834926741558,-0.027875196845253854,0.09988812555525002,-0.10832023198584634,-0.017079979395207983,0.033007778585157375,-0.09820161106023512,0.19413477421085168,0.07475775416708469,-0.12117263259695953,0.05352867888069557,0.14287327304108294,0.028287920389124976,-0.06903036638771826,-0.07339347905730864
Number of boxes,-0.07673628629344323,-0.08824615937561164,0.04987415470463395,0.029933782353508645,-0.05261638603159769,0.019821260684544165,-0.032700563029846995,-0.04423729007675317,0.028753603203691074,0.06246251999854824,-0.013170113734078247,0.02373482424271622,0.005312170553931099,-0.009252106617949882,-0.013503907092524584,-0.15562981573735432,-0.0034206601501696444,0.1201025260571694,-0.06376732331148167,0.0810145089553515,-0.04826162808200157,0.04643882207335659,0.16359998908271722,-0.0005046211326490586,-0.011650757530552848,0.04407871805679158,-0.1592995441378044,0.06964214415449566,-0.10128931896010128,0.010738701697486542,-0.15496364691224085,0.07605121278146444,0.03919156273121417,0.09984018178863391,-0.03158261616709704,-0.04623556418483711,-0.08242992031082376,0.06028111311731677
Type of work,-0.04548656642415294,-0.10671386498656704,-0.020366715283444938,-0.04583036043973358,-0.04995973357352746,-0.004844750804437189,-0.00384589567136449,-0.05549972911422829,0.0007779348272773046,-0.07574957704606369,-0.04690600751317227,-0.029035533691883973,0.02403823226223459,-0.05853128203690514,-0.17667590771800076,0.03407639014056508,-0.2373098418860665,-0.013450502563907518,-0.0388746344745488,0.029588024819439514,0.06169248109170516,-0.035559888853837325,-0.026981448399363724,-0.005462838861578335,0.02589442136353909,0.06816406984672878,-0.019330214675957556,-0.02681405085033131,0.049296635791563966,-0.09757533250201035,0.13175447532096624,0.04663110910295418,-0.11291516250524357,0.05529070490066158,0.10066801242189258,-0.034778704866840954,-0.0687781355327722,-0.03432669994905576
Whorl1_Rotation,0.05822936682643128,0.01084705469507211,0.012090119596773669,-0.020518236762169288,-0.0685909062619966,-0.10075393678815708,-0.044566397737576396,-0.025347780871751647,0.0021760586763307182,-0.011236090721038742,0.0520575362408185,0.11430924193553377,0.08176698166616356,0.00311901153699306,-0.018367654973606668,-0.05848104781597367,0.016548497024081576,-0.1431175544803071,-0.05626691589501297,-0.0021728303484937882,0.0057511234433943225,-0.010553645009344824,0.12382119218868554,0.16439096685109722,-0.07328656944369458,-0.07041016325376916,-0.21877511865971228,-0.06858216425069719,-0.11839694530378263,-0.04135205638240448,-0.18089368763488783,-0.14945608661682144,0.02217386960926383,-0.006399858884110843,0.02156713736358118,0.18073325743094668,0.06951611362163423,-0.14903219382738128
Whorl1_Height,0.03189175197274187,0.041928818445242315,-0.05478926660087084,-0.0039872291518411734,-0.04407078635168076,-0.008670959796767016,-0.07173264314554909,-0.008246946230473602,-0.06884118640725163,-0.11575237301189154,0.09512391433470047,0.026398141861136402,0.19749244154164025,-0.08146556877607872,-0.09037625408816867,-0.025412821038711432,0.12908224225459963,0.029827303914273105,-0.026337005993586207,0.1092131398399488,-0.0573715347729551,0.05016576779437036,-0.06899033326691931,-0.199712183647618,-0.13157059183467323,-0.05035354026895342,-0.015429166250457612,0.010388409083600903,0.0032330841323339014,-0.04477285361535561,-0.0029798951117478117,-0.02910495279790326,0.06004569727394501,-0.03323955148233812,-0.14225956112048638,0.14378897596431112,-0.041219338843502325,0.12713757530266473
Whorl1_Lateral location,0.01398251504308699,0.007981553471754294,-0.013819213167363988,-0.12085673072156135,-0.06266558029871143,-0.02221355758228816,-0.05701036066120843,0.010019168619175562,-0.000509337278610413,0.05097876735915772,-0.006870201254251514,0.08860672966523012,0.07785478846335162,-0.15317191306628197,-0.047037432330457755,0.07503441902196034,-0.026031050486912715,0.11970836279472798,-0.06892866986477875,-0.03210579293176716,0.11764085525861166,-0.07576223539273425,0.12911034488793255,0.07691274814037587,0.08556813167425761,-0.0025917844232796663,-0.025445546956431243,0.004434435402744599,-0.0009671841559716202,0.09274957909259715,-0.2564820503773203,-0.06843928059903148,-0.04589283612683609,0.119810856699834,-0.12747209987976743,0.05341798698197612,-0.03603768872383184,-0.030860381834703323
HMPF1,-0.04761091209346197,-0.08917464230859873,-0.08308658392877384,0.06318951983615559,0.010889608335580865,-0.04330065530925607,-0.06499105643056019,0.08247300378122133,-0.01793761433728374,-0.10332207201737492,-0.15472096942423097,0.09050044146742563,-0.031106954914488283,-0.09271193555845422,0.049357342777738004,-0.058531832279504446,0.023297415415080305,0.007358887412293158,0.13139619579815617,0.06143809477378367,0.0824501181569093,-0.012800331631102004,0.09813944898222546,0.03720447734287128,0.002613109272990499,-0.05098288298345382,-0.06107114181723181,-0.06627173110460087,0.042425857678056435,-0.02825316385469372,0.025444633526434907,-0.08633789079901925,0.039775797190035676,-0.0014649267718499356,0.028591113887421006,-0.019555480274334052,-0.057058253765697245,0.048112703394145695
HMPF2,-0.05721108088783779,-0.0842086296315037,-0.08876993561033784,0.06941791447284792,-0.00010746391557229846,-0.04764261110641052,-0.07614426652181101,0.0922570263545354,-0.02301493621725893,-0.0866129404311806,-0.15069957599330544,0.09137419216946084,-0.00048241785452107365,-0.08463620302469896,0.013350346096590334,-0.0485859877628104,0.03454662999285667,0.027842764210654423,0.12154989362658386,0.05118549429410431,0.0990511916974631,-0.01992535529371374,0.07018617920753123,0.01873923664683819,0.0022172195751291243,-0.05253958451713361,-0.03696811427331074,-0.04235780254239499,0.04802295125501873,-0.043971009196928285,-0.0030403594251854735,-0.09106278320710628,0.037582631055413256,-0.0071866592117462835,0.03879627327621507,-0.016904328157950795,-0.023854993082505493,0.048480311863744886
HMPF3,-0.0696709329124409,-0.09534663655957898,-0.08443786066292476,0.06749757525520528,0.0033061980964501176,-0.025845816423408375,-0.080088536388291,0.04838849288323902,-0.04430310490754823,-0.08719085718266205,-0.13550252128660634,0.09035195872821232,0.03354359535745262,-0.06980803493298626,-0.019178789408769464,-0.056325224372603136,-0.0018551732404286142,0.014425546283303413,0.10568589424491592,-0.023955221047731415,0.1111207800110618,-0.03900291619910108,0.011892148072647204,0.0355980321803598,0.014222648852576144,0.012698853419680063,-0.03168660879239987,-0.03769845355607878,0.0319386873207501,-0.010063077688299634,0.007463808112447371,-0.10065647325525084,0.04942305883493578,0.010692914316002259,0.06675484459589259,0.042318132834250635,-0.07633650742900298,0.033231977091557306
HMPF4,-0.053368385856143626,-0.011755366394644437,-0.1351460733670705,0.05060438109069121,0.05731820747545855,0.07423987153459727,-0.054931189464763885,0.11808059409767543,-0.051151676230227955,0.009552688607151055,-0.14980843878754918,0.10036775588144052,0.055755689905844605,-0.053407052315415905,0.02903492397563663,-0.01940393350375642,-0.013812985750005183,0.0693033056833607,0.0009479136896662386,0.018608648289983938,0.0838089977881068,-0.035429579628390065,0.07310472278717728,-0.0339098389944345,-0.005238951771357417,-0.00598067836516458,-0.07288103114622005,-0.03940301852332493,0.06358067943833785,-0.02443146378507157,0.044981915276868095,-0.03617476594599759,0.08959376395329592,-0.07259088947490501,0.07822688849297348,0.024717437614241698,-0.08396030249059946,-0.003660740598437443
HMPF5,-0.060189560167732505,-0.04680545895492403,-0.137647359479586,0.11946290620913211,0.007973071688399546,0.012410534144170133,-0.07530634523069556,0.07020906489027194,0.0016312299159824321,-0.037352736893977466,-0.11434413180230042,0.061929005457533985,0.018563383400851854,-0.02954456597557417,0.04540420842183272,-0.020598278519145946,0.00037829683271239407,-0.04483693996653123,0.1036378829702553,0.06686744902543448,0.0812107647057027,-0.022832054562710646,0.08430319656402435,0.012444992265558142,-0.0005791181610830977,-0.021828166172124918,-0.0002694116378924632,-0.03280666259044425,0.04432223500599314,-0.03841670696636383,0.03416285845296241,-0.06360924588977736,0.004518287538691553,-0.014943090182191787,0.020503270707069053,-0.01301071383901734,-0.058743928463484314,0.01731148269134119
HMPF6,-0.03659840189668177,0.02982205329293034,-0.16331573107752975,0.15280094157237134,0.04453350421615602,0.07502435867474053,-0.01851111440860167,0.026250426038047205,0.027019624583577203,-0.04101382562744146,-0.04252341290358227,0.03570685281662576,6.381860870310272e-05,0.0017337323219407251,-0.013136796401690843,0.03844947012338485,0.006228294495317641,0.001817707621447942,-0.03751500927088364,0.052626777057086245,0.014685046145515253,-0.0025693366231548244,0.03470223381429176,0.01780388623449431,-0.000974490145520209,0.000792590448022416,-0.0028960492135592787,-0.0027546270965549294,0.05238447609719276,0.03384824919185369,-0.013972477755040985,0.023492530691282813,0.0626320008393713,-0.0592966290274721,0.017667368825735726,0.011627961890652969,-0.001358634219622363,0.00016563538256685522
HMPF7,-0.023717140175879028,0.04733442995988,-0.121527674543241,0.14741158546400696,0.05101467740574924,0.09992439368132001,0.04354168172169298,-0.00879714988647588,-0.010949580641193675,-0.05268844451914474,-0.04035360936262165,0.06073667191722592,0.050091458847308486,-0.050222649982220674,0.0017395149739876756,0.04533100679489498,-0.0034680817987154822,-0.06568664218278991,-0.1210803246916061,-0.033840434219175916,-0.07363319264377104,0.029492222478601914,0.031898238544210096,0.09490597978280792,0.03482364980891092,0.04947758007869089,0.00013997468691787576,0.013043607537005251,-0.02984220395037758,0.030037778018790696,-0.014228633512621235,-0.01024820312618246,0.044899053750575846,-0.027366161551947522,0.017009034020993553,0.07890639100412368,-0.0023780095629980175,-0.1321514466625953
HMPF8,-0.03372525165852175,0.0378576635331663,-0.16369604215484612,0.09607050380520166,0.04330881356089172,0.05370524604512652,0.031273430699235195,-0.08905164360500875,-0.046322531076790546,0.028957269230865897,-0.029196101579623757,0.03306872214782489,0.10265653580518186,0.021436805090277587,-0.05024541635423567,0.046215059552673965,-0.03233454749739369,-0.0055557602775629725,-0.07686497720696417,-0.05861846978504313,-0.03439208145097899,-0.05029464357349,0.0547324498609233,0.003992206270176442,0.0016692706016243372,0.03178476274661283,-0.04784324734668498,0.06458814246326122,0.0330273959285739,-0.04661332760957817,-0.08616529473510748,0.09780779996816179,0.023878167505957993,0.006435952169046625,-0.03833136515141215,0.1127067420024366,-0.02058727364548972,-0.005270713982407837
HMPF9,-0.064972397283459,-0.027843336832830877,-0.1138460301629915,0.1270827819729899,0.011065607964912143,0.06354253893091658,0.1049866825431296,-0.07096962734744597,-0.0791477713866903,0.07381639092782946,-0.005126564482488984,0.013268404423695448,0.011364300723082714,0.011847991786611336,0.005821929558302479,0.01408673512524327,-0.04004631366043775,-0.08428346987089322,-0.07966869962915105,0.011908115824449577,-0.07578897785387817,-0.028857140307901104,-0.09582176319107119,-0.054890184011387705,0.011774809324258964,0.005105977690852208,0.03698646760319215,0.024476563041449347,0.023925255025177394,0.03324677002277313,-0.07460435031697596,0.046210684597116865,0.05009571247718766,-0.04127737370871496,0.04775484643698107,0.02335661496334956,-0.02852012898989047,0.037966259343069075
HMPF10,-0.07268579001244924,-0.028038740921472623,-0.07362817909054717,0.16315451477805404,0.031240624993567476,0.09055071402208517,0.07238608674401596,-0.050060370556194424,-0.00673889616808954,-0.03614349533136318,-0.011976705309564222,0.00823144803396281,0.022450227523140884,-0.0031890432662902745,0.08070574914915102,-0.003804253736282635,-0.0635912103405028,-0.05324925245009185,-0.05547153116326885,-0.04073190441535773,0.023549697261599133,-0.03771890301630121,-0.1018085426315348,0.00679756151073649,0.08677321575043676,0.06653311203034333,-0.04026445894098501,-0.022049656220834057,-0.010369478966739584,-0.06145989071879221,-0.006140921972984464,0.06907543721248488,0.06805183000185099,0.013202353449055442,-0.0050815831915537865,0.02780138548840365,0.03795199619655768,0.002887840543951519
HMPF11,-0.061519056849311644,0.021509547922874194,-0.04649039226783834,0.12670686140794116,0.016958904518711043,0.033415344883955166,0.11149433305143268,0.0018428112162054023,-0.10278128021733311,-0.012278915620423572,-0.04883408173366636,0.027140801085832236,0.08701484390710028,0.016784998000573086,0.06061533022603439,0.06336854254170349,-0.021939496036397162,-0.0908103521067832,-0.12082889172332394,0.005473487451236592,-0.12892995022276404,-0.013184984389110603,-0.12320571388237252,0.04199449356420896,0.015991342390106664,0.1254704920398613,0.01986010725622204,-0.11865851280153716,-0.06907462882750792,-0.0206323475582022,-0.08472757243410561,0.02645393654324491,0.09494968132622404,0.06705336466993773,0.03126298140456141,0.05587508116191285,0.06947571178561476,-0.007781463515365095
HMPF12,-0.07255277110956876,-0.04666077433419932,0.01900305353704826,0.14053351937233108,0.03444110813292375,0.02525526393144774,0.006098525623473128,-0.05895160732206454,-0.12599042459962562,0.05437862722565785,-0.010401528157755191,-0.02319219981194763,0.017147552450249706,0.09032941111390307,-0.029298619445491537,0.0659186058984916,-0.02752525499896116,-0.03789148390325901,-0.03907846211504861,-0.020574373182664564,-0.051912001332812825,-0.09854233928952287,0.03751837910239837,0.01718738331646083,0.019153897044277203,0.07618452576750048,0.058559410262962776,-0.0847977943822003,-0.10462199901395254,-0.07987248881461663,-0.04608102946269654,0.0748601754271216,0.15034735593612114,0.07345008315330842,0.04465752815758454,-0.06619078237773295,-0.025761289289016207,0.009904534768813873
HMPF13,-0.055440728697057226,-0.020365886439933804,0.11513430194324847,0.07149391361449847,-0.043413995896684515,0.09981806058687843,0.08762744265842674,0.048705222876321085,-0.0355962531049909,0.15962841892353877,-0.01903307109004178,0.028777870927816,-0.007686947980890059,0.08078035110320561,-0.051334233174739986,0.03675486840822476,0.02710040455977966,-0.013725064285079424,0.046135262519011726,0.02507843077955342,-0.03456757111280573,0.11103782976182351,-0.0029102197736633533,0.014416943119985398,0.08437032594469711,0.04297368987256516,-0.029165148394848253,-0.023449684279715884,-0.08474759988038165,0.005748640410738897,0.14915627625398972,0.013162882264669004,0.016154290078700465,-0.02822774519942242,-0.145713310319532,0.01621223914004977,-0.09508624611900494,0.06077912722716598
HMPF14,-0.09851513304419758,-0.055277890018130285,0.08409194935781447,0.04761481589610474,-0.10113444736391325,0.00713164870127934,0.10018534901133315,-0.06290859240664191,-0.017931527731960235,0.05427472352167159,0.02997960482880087,0.043034626139507044,-0.07777660406957017,0.0722831763456177,0.01061004328514129,-0.032658043193084525,0.031029457056451208,0.0029388223568922933,0.0653319667223376,-0.03436704976947371,0.04223860207815002,-0.027188494842968817,0.06995482705498403,0.015822038128742912,0.06943620681081548,-0.03808716706972857,-0.01415579531409249,-0.04941088234414351,0.010079597206234563,0.08626752607642514,0.036844824143927785,-0.03892759058406945,0.03433576457022203,0.05946558145884612,0.04186975576962217,-0.04496611778108904,-0.053787266473241106,0.020328296983229775
HMPF15,-0.020336635421636117,0.03349966718636474,0.1353036995002844,0.12157690979535128,0.025339511450554145,0.02034797205641742,0.1009301406359535,-0.009910197949674984,-0.15829573621360485,-0.033109779028133605,0.0030253818945597468,-0.08047311232304868,0.031370866330673014,0.06708925731117388,0.033586594535018284,-0.013597541660451929,0.016016157179130148,-0.048493904237375596,0.11436246207554895,-0.017778819021889464,0.042657415212156456,-0.05998925599554266,0.04503744064531292,0.013500521134191593,0.017423876840962183,-0.043039074861136985,-0.028046145291813103,0.007355432863076018,-0.06827322701575117,0.04007235187535929,0.08350658173406034,-0.0017479986423047783,-0.024919398586557145,0.06547877816153454,-0.013284682717967216,0.016854900190955494,-0.06632558686439698,0.0030381187069429684
HMPF16,-0.018959193081210704,0.06453899527687817,0.10818672124374504,0.11473676517084697,-0.05284553240148545,0.03797807272479414,0.07677079673308641,-0.0760771831086106,-0.09284124807612912,-0.054488705403166984,-0.056377774743983436,0.09186170278608101,0.03115279088590603,0.028217933454787476,-0.08467901858325072,-0.07937056175665268,0.08455895581266618,-0.01883189161674448,0.1019465883968409,-0.06851885182306815,0.13081415779343963,0.005321675992005341,0.015652604266377754,-0.005238897293088621,0.010939684378095884,0.022603996894865638,-0.0514504301416714,-0.006566598875720841,0.06474697793787504,0.07431842121619849,-0.013976690941184111,0.07364085475627102,0.057483289533984634,-0.01656952433501481,0.005376100328487081,0.03689405851233239,0.002763879261320277,-0.0459161458626416
HMPF17,0.07372477945675064,0.08498002778651745,0.04372383777589631,0.06630814650215437,0.10855576429096767,-0.011135327408063368,0.00997833564619164,0.05256471657659185,-0.12869578459175868,-0.0822985957334505,-0.026659437986486782,-0.06601334699442844,0.1430600783732891,0.0021092567296388223,0.010806942086788006,0.026169182918650155,-0.03379443984867241,-0.04381052345886395,0.07507133855402184,0.018151560098061258,-0.030509489270309637,-0.05730304237684896,-0.01820491007075567,-0.06008146351704588,-0.02789415589724334,-0.01035709847773542,-0.01795688150379939,0.09452962064280225,-0.05096417518381648,-0.03108946465831721,0.0510364309587613,0.07709344338344688,-0.07464702346631552,-0.005363864572061415,-0.018191966653461338,0.06301939226683555,-0.018269270642934852,0.027661721546140973
HMPF18,0.06225903006559065,0.07702266653935516,0.06220280946157672,0.08419291457722182,0.12247259106942003,0.04261381844918861,-0.0005907867083673269,0.045110865341446996,-0.12985733662428267,-0.07438800161343537,-0.023659963580268478,-0.15796444589456754,0.040211623568721114,-0.009806905339992691,0.02920588986093645,0.0044229589128238714,0.011906417337764893,-0.04718837029651454,0.021226823886694307,0.0055827471021195185,0.04099593880374198,-0.010150698651432517,-0.009555904352290288,0.06045845359736791,-0.04872661253238599,-0.01316172443078482,-0.0026606597407541183,0.001947323824354062,-0.09450547834220123,-0.04533134538785546,0.04408811589013502,-0.006392916713285304,-0.03209633721970874,0.030978454030693315,-0.0859393798439068,0.04604389260333104,-0.005450442888196606,-0.059192554973638144
HMPF19,0.022807201449237178,0.035716906366291136,0.010489979356877632,0.1172001286836404,0.010574901950846599,0.09281244682068286,0.08487053015056471,-0.04601199908393081,0.06559343554704533,0.048537275543329254,-0.006545543879936663,0.07777382065521285,0.09522532747734491,0.04591614295804142,-0.013297613639024038,-0.07415582059108557,0.09981493474047623,0.04965479328465723,0.1896176176790191,-0.15960191269338717,-0.01455365699757549,0.004226245768186231,-0.015715501444848203,-0.1254731470360832,0.0676532333858113,-0.010649774528250342,0.09471804178540624,-0.045550910804510604,-0.12433412051695535,-0.027911084345715535,-0.06967021659160845,-0.09109648762289753,0.04477169727359939,0.13820778734503103,-0.024634216212060057,-0.09496540602792826,-0.039148504460776404,-0.020905049036804197
HMPF20,-0.08767611305263841,0.05901919673145808,-0.12820789543874853,0.07994745582122097,-0.09343086390477362,-0.049856531976617276,0.06005304475376703,-0.004232672520158826,-0.05019101432353949,0.03175495884503337,0.01671372079558941,-0.05990932470112969,0.045544845974424736,-0.0020986191818177435,0.02968544627666079,0.01810620649007394,0.030412927938244492,0.06258537957462913,0.01322249172787953,-0.0039023944348973868,0.04133457028615106,0.009329046409400047,0.0514508170751736,0.024659749869927982,0.015266966989075164,-0.040803526615218515,0.07465285700459284,-0.037649153910838055,0.05948933639578608,0.020304479837493745,0.02179310672559227,0.03165481484102111,-0.07297821939972764,-0.019072186756440925,-0.01802559965931837,0.03707803121938793,-0.013396461155328835,-0.019020244121034712
HMPF21,-0.05978831638196002,0.05937826390405531,-0.04455836740090457,0.119959651252818,-0.1579048183260745,-0.051275503397315424,0.060350637410868206,-0.008924182783331314,-0.043137470062449314,-0.05788424559454482,0.020684616424044875,-0.08241526088446269,0.007851018725506032,-0.0095398499392817,0.013582300457868148,0.061312427074155185,0.013515374915729687,0.04489803644901908,0.02899847643286735,0.04611640272962278,-0.01581615438478542,0.04847473710330374,0.07963882624954012,0.037392409838314766,0.037729639565045166,-0.06115401379000544,0.036571465021917035,-0.12902002084060193,0.05783311473360873,-0.04314476907414124,0.05396672329565275,0.050429193516312906,-0.013862881720962051,0.042362165073856976,-0.025851048213902703,0.09143935002708418,-0.023322347523157805,-0.02116428390112212
HMPF22,-0.0807649307164962,0.03584977109114821,-0.11780453856872271,0.10452192346671592,-0.10217598337082386,-0.05604148473013022,0.035606129937250305,0.01097805495806048,-0.0824576563245224,0.03563641189671707,0.02458971670151026,-0.06421157090159826,0.05020082630738995,-0.009191229344722806,0.06604824477986114,-0.013134978208409743,0.011977992958271694,0.04169233268442347,-0.002717967478209223,0.03448703405104431,0.10079007043680019,0.0641600863575165,-0.07871874088752176,0.007588544900912434,0.012318205775679957,-0.03164352362142361,0.008471628288022068,-0.026070965245099772,0.02179732359438899,-0.015182785656065224,0.012485329527354896,0.04227561735264337,-0.02642079020656804,0.08318233881611606,0.02147666440668501,0.011807178731246839,0.041516957623802,-0.03238539881101074
